mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
3,3,5,5,7,7,3,3,5,5,7,7
ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC
0.05914962894,0.05882379324,0.051541429459999996,0.0625228823,0.03721397334,0.04714960804,0.021037440896776248,0.01443990854687458,0.013281561396754434,0.018635853836005325,0.009235770733103417,0.004164295250395184
0.15428571428,0.07183524028,0.07980646802,0.10183728082000001,0.057975885979999996,,0.12406566909233513,0.07403473910956693,0.045827178393577854,0.026355158503924368,0.03550482461975775,
0.042865844959999996,0.05900810838,0.03809481624,0.061551954539999995,0.03448094388,0.04837934044,0.004167833299207119,0.010398081135271183,0.004208042791597772,0.011625611733281957,0.0032495698260140544,0.012909966258900509
0.05737394318,0.06381447380000001,0.060393819839999995,0.06731611981999999,0.030655215680000004,0.04719132426,0.01954880913213383,0.015450642731983542,0.016729085450128862,0.014444440222491592,0.002501803841320766,0.004125186211677732
0.026666666659999998,0.07300483092000001,0.0840829346,0.10271929824,0.07730248194,,0.059628479385087266,0.07473770638208752,0.05009325389151408,0.016885047195166283,0.017090497926577273,
0.0429352785,0.0667877402,0.045198790239999995,0.061909664860000005,0.0335810078,0.053169533160000004,0.003168923274648705,0.011984032580232241,0.01894357504114908,0.012291690352355077,0.0023933573288503506,0.011110704698874053
0.0599919596,0.05447317604,0.04767806268,0.06737437214,0.04531165312,0.04875565356,0.015434421083482431,0.004304732060169163,0.019537077284314943,0.016069498083813884,0.022751063291960145,0.006874080678919
0.11190476192000001,0.07183524028,0.08052910052,0.09975814758,0.06184926184,,0.10962728032358152,0.07403473910956693,0.049775397655830236,0.012537343430918326,0.04025658946612716,
0.04391405048,0.06516371544,0.0474058731,0.06142886986,0.04151142992,0.049517618220000004,0.007712504744274566,0.014805840034800153,0.01760856288759754,0.012131416959083884,0.011682187214572076,0.014056800576112501
0.058418012240000004,0.06336354286,0.0489313877,0.06705867728,0.03578312166,0.047263961640000005,0.01981027173679864,0.015510814054783105,0.019334631957161588,0.013791971418180601,0.010979664212036918,0.004655592918033054
0.13350649350000002,0.07300483092000001,0.0978865223,0.10266054748,0.0801198801,,0.1280337702061368,0.07473770638208752,0.02230071205206063,0.016327492504115394,0.013658291898827843,
0.04465469574000001,0.061802349379999996,0.044513342160000004,0.062025615140000004,0.03222513298,0.052614220680000004,0.004736822599517565,0.015795570461857984,0.01911845573387986,0.0132545909749997,0.0026712892146522594,0.011150630210561022
0.05846247156000001,0.05955624086,0.045205092280000005,0.06648400128000001,0.03749704432,0.047820290700000004,0.018580114279112495,0.011188196755151328,0.020388425566226623,0.016232341943629765,0.009863442568608556,0.00655378275753343
0.11428571428,0.07121985566,0.06758738276000001,0.1055202288,0.06850144264,,0.15649215927936572,0.073962658938684,0.06391356142793247,0.016081612674161274,0.01932096250649358,
0.0443847642,0.058153183639999995,0.04538815364,0.06251073877999999,0.039774894820000004,0.0487747595,0.0042502646505184465,0.007870099913562299,0.0177571507162531,0.014155617983814836,0.013142208728216477,0.013563462117346064
0.054925348500000006,0.06304506688,0.0533482661,0.06709397988,0.04197993658,0.04658829012,0.017997917737891972,0.01480802011797893,0.017434390927446024,0.014164299771324919,0.014526500804989021,0.004258088032261993
0.09743589742,0.07458585858,0.08105263156,0.10102098584000001,0.06304015268,,0.14774215681190858,0.07744074951592927,0.05045493126427991,0.015803484548029177,0.036607244173574464,
0.04300586008,0.06264376458000001,0.04423036134,0.0628612291,0.03363404942,0.053446986120000005,0.003776536868033989,0.015365660122106621,0.013529489909530956,0.013270789024164687,0.004211476064486947,0.01162692367473923
0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.04259177102768068,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.042591771027680664,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.042591771027680664,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.0,0.0,0.0,0.0,0.042591771027680664,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.0,0.0,0.042591771027680664,0.0,0.042591771027680664,0.0
0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6476190476400001,0.6666666667000001,0.6476190476400001,0.042591771027680664,0.0,0.042591771027680664,0.042591771027680664,0.0,0.042591771027680664
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6285714285800001,0.6666666667000001,0.0,0.0,0.0,0.0,0.05216405312963677,0.0
0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.042591771027680664,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6285714285800001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.05216405312963677,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.0,0.0,0.0,0.0,0.042591771027680664,0.0
0.6476190476400001,0.6666666667000001,0.6285714285800001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.042591771027680664,0.0,0.05216405312963677,0.0,0.0,0.0
0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6476190476400001,0.6476190476400001,0.6476190476400001,0.042591771027680664,0.0,0.042591771027680664,0.042591771027680664,0.042591771027680664,0.042591771027680664
0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.042591771027680664,0.0,0.042591771027680664,0.0,0.042591771027680664,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6095238095200001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.05216405312963677,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6095238095200001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.05216405312963677,0.0,0.0,0.0,0.0,0.0
0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6285714285800001,0.6666666667000001,0.042591771027680664,0.0,0.0,0.042591771027680664,0.05216405312963677,0.0
0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.042591771027680664,0.0,0.042591771027680664,0.0,0.042591771027680664,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6285714285800001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.042591771027680664,0.05216405312963677,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6476190476400001,0.6666666667000001,0.6285714285800001,0.6476190476400001,0.6285714285800001,0.6095238095200001,0.042591771027680664,0.0,0.05216405312963677,0.04259177102768068,0.05216405312963677,0.05216405312963677
0.6095238095200001,0.6476190476400001,0.6285714285800001,0.6285714285800001,0.6095238095200001,0.6095238095200001,0.05216405312963677,0.042591771027680664,0.05216405312963677,0.05216405312963677,0.05216405312963677,0.05216405312963677
0.6095238095200001,0.6666666667000001,0.5904761904600001,0.6476190476400001,0.6476190476400001,0.6285714285800001,0.05216405312963677,0.0,0.042591771027680664,0.04259177102768068,0.042591771027680664,0.05216405312963677
0.6285714285800001,0.6666666667000001,0.6285714285800001,0.6476190476400001,0.6285714285800001,0.5714285714,0.05216405312963677,0.0,0.05216405312963677,0.04259177102768068,0.05216405312963677,0.0
0.6095238095200001,0.6666666667000001,0.6285714285800001,0.5714285714,0.5714285714,0.6095238095200001,0.05216405312963677,0.0,0.05216405312963677,0.0,0.0,0.05216405312963677
0.5904761904600001,0.6666666667000001,0.6095238095200001,0.6285714285800001,0.6476190476400001,0.6666666667000001,0.042591771027680664,0.0,0.05216405312963677,0.05216405312963677,0.042591771027680664,0.0
0.6095238095200001,0.6666666667000001,0.5904761904600001,0.6476190476400001,0.6285714285800001,0.6095238095200001,0.05216405312963677,0.0,0.042591771027680664,0.04259177102768068,0.05216405312963677,0.05216405312963677
0.6285714285800001,0.6476190476400001,0.6285714285800001,0.6285714285800001,0.6095238095200001,0.6285714285800001,0.05216405312963677,0.042591771027680664,0.05216405312963677,0.05216405312963677,0.05216405312963677,0.05216405312963677
0.5714285714,0.6666666667000001,0.5904761904600001,0.6476190476400001,0.6095238095200001,0.6285714285800001,0.0,0.0,0.042591771027680664,0.04259177102768068,0.05216405312963677,0.05216405312963677
0.6476190476400001,0.6666666667000001,0.5904761904600001,0.6476190476400001,0.6095238095200001,0.5904761904600001,0.042591771027680664,0.0,0.04259177102768068,0.04259177102768068,0.05216405312963677,0.042591771027680664
0.5714285714,0.6666666667000001,0.6095238095200001,0.5714285714,0.5714285714,0.6285714285800001,0.0,0.0,0.05216405312963677,0.0,0.0,0.05216405312963677
0.6095238095200001,0.6666666667000001,0.5904761904600001,0.6285714285800001,0.6285714285800001,0.6666666667000001,0.05216405312963677,0.0,0.042591771027680664,0.05216405312963677,0.05216405312963677,0.0
0.6095238095200001,0.6666666667000001,0.6095238095200001,0.6476190476400001,0.6285714285800001,0.6095238095200001,0.05216405312963677,0.0,0.05216405312963677,0.04259177102768068,0.05216405312963677,0.05216405312963677
0.5904761904600001,0.6476190476400001,0.6285714285800001,0.6285714285800001,0.5904761904600001,0.6285714285800001,0.042591771027680664,0.042591771027680664,0.05216405312963677,0.05216405312963677,0.042591771027680664,0.05216405312963677
0.6095238095200001,0.6666666667000001,0.6095238095200001,0.6476190476400001,0.6285714285800001,0.6285714285800001,0.05216405312963677,0.0,0.05216405312963677,0.04259177102768068,0.05216405312963677,0.05216405312963677
0.6095238095200001,0.6666666667000001,0.6095238095200001,0.6476190476400001,0.6285714285800001,0.5904761904600001,0.05216405312963677,0.0,0.05216405312963677,0.04259177102768068,0.05216405312963677,0.042591771027680664
0.6285714285800001,0.6666666667000001,0.5714285714,0.5714285714,0.6095238095200001,0.6285714285800001,0.05216405312963677,0.0,0.0,0.0,0.05216405312963677,0.05216405312963677
0.6285714285800001,0.6666666667000001,0.6285714285800001,0.6285714285800001,0.5904761904600001,0.6666666667000001,0.05216405312963677,0.0,0.05216405312963677,0.05216405312963677,0.04259177102768068,0.0
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.13333333334000003,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.29814239701487916,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.13333333334000003,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.29814239701487916,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.13333333334000003,0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.29814239701487916,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.13333333334000003,0.33333333334000004,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.4714045207969243
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.13333333334000003,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.29814239701487916
0.13333333334000003,0.40000000002,0.13333333334000003,0.40000000002,0.13333333334000003,0.23333333334,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3248931448380803
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.50000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.28867513460924665
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.23333333334,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3248931448380803
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.23333333334,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3248931448380803
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.23333333334,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3248931448380803
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.29333333334,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.40442002369044217
0.13333333334000003,0.40000000002,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.23333333334,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3248931448380803
0.13333333334000003,0.26666666668000005,0.13333333334000003,0.26666666668000005,0.13333333334000003,0.40000000002,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682,0.29814239701487916,0.3651483716883682
0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.042591771027680664,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.0,0.0,0.0,0.0,0.04259177102768068,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.042591771027680664,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.0,0.0,0.0,0.0,0.0,0.0
0.6476190476400001,0.6666666667000001,0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.042591771027680664,0.0,0.042591771027680664,0.0,0.0,0.0
0.6476190476400001,0.6666666667000001,0.6666666667000001,0.6476190476400001,0.6095238095200001,0.6476190476400001,0.042591771027680664,0.0,0.0,0.042591771027680664,0.05216405312963677,0.042591771027680664
